locus_tag	ftype	length_bp	gene	EC_number	COG	product
VP181_03617	CDS	690	phoB_3		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
VP181_03618	CDS	1299	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
VP181_03619	CDS	960	pstS			Phosphate-binding protein PstS
VP181_03620	CDS	1506	ppx	3.6.1.11	COG0248	Exopolyphosphatase
VP181_03621	CDS	2091	ppk	2.7.4.1	COG0855	Polyphosphate kinase
VP181_03622	CDS	2205	pstC1		COG0573	Phosphate transport system permease protein PstC 1
VP181_03623	CDS	1674	pstA		COG0581	Phosphate transport system permease protein PstA
VP181_03624	CDS	819	pstB	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB
VP181_03625	CDS	699	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
VP181_03626	CDS	777		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
VP181_03627	CDS	744	cutC_2			Copper homeostasis protein CutC
VP181_03628	CDS	612	ahpC_2	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
VP181_03629	CDS	906	oxyR_3			Hydrogen peroxide-inducible genes activator
VP181_03630	CDS	1629	aceB	2.3.3.9	COG2225	Malate synthase A
VP181_03631	CDS	1311	aceA	4.1.3.1	COG2224	Isocitrate lyase
VP181_03632	CDS	459	guaB_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
VP181_03633	CDS	1149		3.4.21.4	COG5640	Trypsin
VP181_03634	CDS	1053	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
VP181_03635	CDS	1134	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
VP181_03636	CDS	330	yajC		COG1862	Sec translocon accessory complex subunit YajC
VP181_03637	CDS	1824	secD_1		COG0342	Protein translocase subunit SecD
VP181_03638	CDS	948	secF_1		COG0341	Protein translocase subunit SecF
VP181_03639	CDS	804	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
VP181_03640	CDS	720	trmJ	2.1.1.200	COG0565	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
VP181_03641	CDS	477	iscR		COG1959	HTH-type transcriptional regulator IscR
VP181_03642	CDS	1215	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VP181_03643	CDS	384	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
VP181_03644	CDS	324	iscA		COG0316	Iron-binding protein IscA
VP181_03645	CDS	516	hscB		COG1076	Co-chaperone protein HscB 
VP181_03646	CDS	1854	hscA		COG0443	Chaperone protein HscA
VP181_03647	CDS	339	fdx		COG0633	2Fe-2S ferredoxin
VP181_03648	CDS	195	iscX		COG2975	Protein IscX
VP181_03649	CDS	1299	pepB	3.4.11.23	COG0260	Peptidase B
VP181_03650	CDS	426	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
VP181_03651	CDS	1128	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
VP181_03652	CDS	951	rodZ		COG1426	Cytoskeleton protein RodZ
VP181_03653	CDS	1119	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
VP181_03654	CDS	1239	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
VP181_03655	CDS	615				hypothetical protein
VP181_03656	CDS	1161	bamB		COG1520	Outer membrane protein assembly factor BamB
VP181_03657	CDS	1497	der		COG1160	GTPase Der
VP181_03658	CDS	954				hypothetical protein
VP181_03659	CDS	225	yfgJ			putative protein YfgJ
VP181_03660	CDS	1332	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
VP181_03661	CDS	1467	guaB_2	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
VP181_03662	CDS	1554	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
VP181_03663	CDS	1521	mleN_4		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
VP181_03664	CDS	1725	endo I_2	3.2.1.14		Chitodextrinase
VP181_03665	CDS	591	satP		COG1584	Succinate-acetate/proton symporter SatP
VP181_03666	CDS	981				hypothetical protein
VP181_03667	CDS	1548	acp			Sodium/proton-dependent alanine carrier protein
VP181_03668	CDS	1257	dadA1_2	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
VP181_03669	CDS	921	gcvA_6			Glycine cleavage system transcriptional activator
VP181_03670	CDS	519				hypothetical protein
VP181_03671	CDS	1137				hypothetical protein
VP181_03672	CDS	1746	nfdA	3.5.1.91		N-substituted formamide deformylase
VP181_03673	CDS	1269	mdeA	4.4.1.11		L-methionine gamma-lyase
VP181_03674	CDS	1416		2.6.1.-	COG0161	putative aminotransferase
VP181_03675	CDS	840	kce	2.3.1.247		3-keto-5-aminohexanoate cleavage enzyme
VP181_03676	CDS	1368	mleN_5		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
VP181_03677	CDS	612	yohD		COG0586	Inner membrane protein YohD
VP181_03678	CDS	1533	nit1_2	3.5.1.-		Deaminated glutathione amidase
VP181_03679	CDS	891	gcvA_7			Glycine cleavage system transcriptional activator
VP181_03680	CDS	564	ompA_3		COG2885	Outer membrane protein A
VP181_03681	CDS	729				hypothetical protein
VP181_03682	CDS	1605				hypothetical protein
VP181_03683	CDS	2316				hypothetical protein
VP181_03684	CDS	243				hypothetical protein
VP181_03685	CDS	1017				hypothetical protein
VP181_03686	CDS	246				hypothetical protein
VP181_03687	CDS	447				hypothetical protein
VP181_03688	CDS	546	bsaA			Glutathione peroxidase BsaA
VP181_03689	CDS	657	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
VP181_03690	CDS	618				hypothetical protein
VP181_03691	CDS	1854	aas		COG0204	Bifunctional protein Aas
VP181_03692	CDS	759				hypothetical protein
VP181_03693	CDS	639	yedJ		COG1418	putative protein YedJ
VP181_03694	CDS	183				hypothetical protein
VP181_03695	CDS	1278	codA	3.5.4.1	COG0402	Cytosine deaminase
VP181_03696	CDS	1239	codB		COG1457	Cytosine permease
VP181_03697	CDS	1347	mgtE_3		COG2239	Magnesium transporter MgtE
VP181_03698	CDS	1323	ubiB_2	2.7.-.-	COG0661	putative protein kinase UbiB
VP181_03699	CDS	714				hypothetical protein
VP181_03700	CDS	1437	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
VP181_03701	CDS	1263	yjeH		COG0531	L-methionine/branched-chain amino acid exporter YjeH
VP181_03702	CDS	456	lrp_5		COG1522	Leucine-responsive regulatory protein
VP181_03703	CDS	873	yidZ_3			HTH-type transcriptional regulator YidZ
VP181_03704	CDS	615	rhtC_2		COG1280	Threonine efflux protein
VP181_03705	CDS	222				hypothetical protein
VP181_03706	CDS	1434	gap2	1.2.1.-		Glyceraldehyde-3-phosphate dehydrogenase-like protein
VP181_03707	CDS	2637	barA_3	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
VP181_03708	CDS	978	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
VP181_03709	CDS	1338	mepA_3		COG0534	Multidrug export protein MepA
VP181_03710	CDS	315				hypothetical protein
VP181_03711	CDS	114				hypothetical protein
VP181_03712	CDS	219				hypothetical protein
VP181_03713	CDS	651				hypothetical protein
VP181_03714	CDS	321				hypothetical protein
VP181_03715	CDS	1098	luxP		COG1879	Autoinducer 2-binding periplasmic protein LuxP
VP181_03716	CDS	2577	luxQ_7	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
VP181_03717	CDS	456	slyA		COG1846	Transcriptional regulator SlyA
VP181_03718	CDS	1056	mdtN		COG1566	Multidrug resistance protein MdtN
VP181_03719	CDS	1038				hypothetical protein
VP181_03720	CDS	663				hypothetical protein
VP181_03721	CDS	927				hypothetical protein
VP181_03722	CDS	294	lrp_6		COG1522	Leucine-responsive regulatory protein
VP181_03723	CDS	624				hypothetical protein
VP181_03724	CDS	549				hypothetical protein
VP181_03725	CDS	672				hypothetical protein
VP181_03726	CDS	480				hypothetical protein
VP181_03727	CDS	1836	secD_2		COG0342	Protein translocase subunit SecD
VP181_03728	CDS	903	secF_2		COG0341	Protein translocase subunit SecF
VP181_03729	CDS	267				hypothetical protein
VP181_03730	CDS	552	rhtB_4		COG1280	Homoserine/homoserine lactone efflux protein
VP181_03731	CDS	741	phaB	1.1.1.36		Acetoacetyl-CoA reductase
VP181_03732	CDS	1212	phaA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
VP181_03733	CDS	348				hypothetical protein
VP181_03734	CDS	1776	phaC	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
VP181_03735	CDS	135				hypothetical protein
VP181_03736	CDS	579	napC_2		COG3005	Cytochrome c-type protein NapC
VP181_03737	CDS	459	napB			Periplasmic nitrate reductase, electron transfer subunit
VP181_03738	CDS	2490	napA	1.9.6.1		Periplasmic nitrate reductase
VP181_03739	CDS	309	napD		COG3062	Chaperone NapD
VP181_03740	CDS	486	napF_2		COG1145	Ferredoxin-type protein NapF
VP181_03741	CDS	1737	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
VP181_03742	CDS	633	narL_1		COG2197	Nitrate/nitrite response regulator protein NarL
VP181_03743	CDS	174				hypothetical protein
VP181_03744	CDS	864				hypothetical protein
VP181_03745	CDS	1230	pepT_2	3.4.11.4	COG2195	Peptidase T
VP181_03746	CDS	465				hypothetical protein
VP181_03747	CDS	1128	bepF_3			Efflux pump periplasmic linker BepF
VP181_03748	CDS	3153	bepG			Efflux pump membrane transporter BepG
VP181_03749	CDS	1770	mcpQ_7		COG0840	Methyl-accepting chemotaxis protein McpQ
VP181_03750	CDS	414	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
VP181_03751	CDS	603	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
VP181_03752	CDS	990	ompA_4			Outer membrane protein A
VP181_03753	CDS	1053	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
VP181_03754	CDS	1173	rfnT			Riboflavin transporter RfnT
VP181_03755	CDS	1569	aer_2		COG0840	Aerotaxis receptor
VP181_03756	CDS	549	yrdA		COG0663	Protein YrdA
VP181_03757	CDS	264				hypothetical protein
VP181_03758	CDS	834	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
VP181_03759	CDS	918	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
VP181_03760	CDS	558	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
VP181_03761	CDS	486	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
VP181_03762	CDS	1134	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
VP181_03763	CDS	570	topA_2	5.99.1.2	COG0550	DNA topoisomerase 1
VP181_03764	CDS	480				hypothetical protein
VP181_03765	CDS	1113	dprA		COG0758	DNA processing protein DprA
VP181_03766	CDS	1095				hypothetical protein
VP181_03767	CDS	519	def1	3.5.1.88	COG0242	Peptide deformylase 1
VP181_03768	CDS	948	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
VP181_03769	CDS	1284	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
VP181_03770	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
VP181_03771	CDS	1446	trkI		COG0168	Trk system potassium uptake protein TrkI
VP181_03772	CDS	585				hypothetical protein
VP181_03773	CDS	654				hypothetical protein
VP181_03774	CDS	807	spo0M_2		COG4326	Sporulation-control protein spo0M
VP181_03775	CDS	267	yihD		COG3084	Protein YihD
VP181_03776	CDS	1422				hypothetical protein
VP181_03777	CDS	1005	srkA	2.7.11.1	COG2334	Stress response kinase A
VP181_03778	CDS	603	dsbA_1		COG0526	Thiol:disulfide interchange protein DsbA
VP181_03779	CDS	879	yihG	2.3.-.-	COG0204	putative acyltransferase YihG
VP181_03780	CDS	957				hypothetical protein
VP181_03781	CDS	1524	comM		COG0606	Competence protein ComM
VP181_03782	CDS	1647	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
VP181_03783	CDS	285	ilvM	2.2.1.6	COG3978	Acetolactate synthase isozyme 2 small subunit
VP181_03784	CDS	939	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
VP181_03785	CDS	1842	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
VP181_03786	CDS	1548	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
VP181_03787	CDS	903	yahB_3			putative HTH-type transcriptional regulator YahB
VP181_03788	CDS	1206	ydhC_2			Inner membrane transport protein YdhC
VP181_03789	CDS	777	pheC			Cyclohexadienyl dehydratase
VP181_03790	CDS	741	glnM_2		COG0765	putative glutamine ABC transporter permease protein GlnM
VP181_03791	CDS	1362	glmU		COG1207	Bifunctional protein GlmU
VP181_03792	CDS	423	atpC		COG0355	ATP synthase epsilon chain
VP181_03793	CDS	1404	atpD	3.6.3.14	COG0055	ATP synthase subunit beta
VP181_03794	CDS	867	atpG		COG0224	ATP synthase gamma chain
VP181_03795	CDS	1542	atpA	3.6.3.14	COG0056	ATP synthase subunit alpha
VP181_03796	CDS	534	atpH		COG0712	ATP synthase subunit delta
VP181_03797	CDS	471	atpF		COG0711	ATP synthase subunit b
VP181_03798	CDS	255	atpE		COG0636	ATP synthase subunit c
VP181_03799	CDS	813	atpB		COG0356	ATP synthase subunit a
VP181_03800	CDS	390	atpI		COG3312	ATP synthase protein I
VP181_03801	CDS	882	parB		COG1475	putative chromosome-partitioning protein ParB
VP181_03802	CDS	774	soj_2	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
VP181_03803	CDS	636	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
VP181_03804	CDS	1896	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
VP181_03805	CDS	435	mioC		COG0716	Protein MioC
VP181_03806	CDS	1362	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
VP181_03807	CDS	1623	yidC			Membrane protein insertase YidC
VP181_03808	CDS	324	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
VP181_03809	CDS	135	rpmH		COG0230	50S ribosomal protein L34
VP181_03810	CDS	738	yxeO	3.6.3.-	COG1126	putative amino-acid import ATP-binding protein YxeO
VP181_03811	CDS	672	yxeN			putative amino-acid permease protein YxeN
VP181_03812	CDS	747	yxeM		COG0834	putative amino-acid-binding protein YxeM
VP181_03813	CDS	1407	dnaA		COG0593	Chromosomal replication initiator protein DnaA
VP181_03814	CDS	1101	dnaN		COG0592	Beta sliding clamp
VP181_03815	CDS	1080	recF		COG1195	DNA replication and repair protein RecF
VP181_03816	CDS	2418	gyrB	5.99.1.3	COG0187	DNA gyrase subunit B
VP181_03817	CDS	417				hypothetical protein
VP181_03818	CDS	117				hypothetical protein
VP181_03819	CDS	438	ibpA		COG0071	Small heat shock protein IbpA
VP181_03820	CDS	1254	avtA	2.6.1.66	COG3977	Valine--pyruvate aminotransferase
VP181_03821	CDS	2085	malS_2	3.2.1.1	COG0366	Periplasmic alpha-amylase
VP181_03822	CDS	2067	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
VP181_03823	CDS	918	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
VP181_03824	CDS	555	mneA			Putative manganese exporter
VP181_03825	CDS	261				hypothetical protein
VP181_03826	CDS	249	tusA		COG0425	Sulfur carrier protein TusA
VP181_03827	CDS	183				hypothetical protein
VP181_03828	CDS	993	nodD2_2			Nodulation protein D 2
VP181_03829	CDS	981	acuI	1.3.1.84	COG0604	putative acrylyl-CoA reductase AcuI
VP181_03830	CDS	1176	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
VP181_03831	CDS	2172	fadB		COG1024	Fatty acid oxidation complex subunit alpha
VP181_03832	CDS	624	yigZ		COG1739	IMPACT family member YigZ
VP181_03833	CDS	1458	trkH		COG0168	Trk system potassium uptake protein TrkH
VP181_03834	CDS	528	hemG	1.3.5.3	COG4635	Protoporphyrinogen IX dehydrogenase [menaquinone]
VP181_03835	CDS	546	orn	3.1.-.-	COG1949	Oligoribonuclease
VP181_03836	CDS	1065	rsgA_2	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
VP181_03837	CDS	858	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
VP181_03838	CDS	1416	sdcS_4		COG0471	Sodium-dependent dicarboxylate transporter SdcS
VP181_03839	CDS	1881	pctB_6		COG0840	Methyl-accepting chemotaxis protein PctB
VP181_03840	CDS	888				hypothetical protein
VP181_03841	CDS	1533	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
VP181_03842	CDS	435	yibN		COG0607	putative protein YibN
VP181_03843	CDS	465	secB		COG1952	Protein-export protein SecB
VP181_03844	CDS	1038	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
VP181_03845	CDS	822	cysE_2	2.3.1.30	COG1045	Serine acetyltransferase
VP181_03846	CDS	1128	envC		COG4942	Murein hydrolase activator EnvC
VP181_03847	CDS	957				hypothetical protein
VP181_03848	CDS	636	ttgW			putative HTH-type transcriptional regulator TtgW
VP181_03849	CDS	375				hypothetical protein
VP181_03850	CDS	972	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
VP181_03851	CDS	1800	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
VP181_03852	CDS	741	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
VP181_03853	CDS	384	frdC		COG3029	Fumarate reductase subunit C
VP181_03854	CDS	378	frdD		COG3080	Fumarate reductase subunit D
VP181_03855	CDS	1404				hypothetical protein
VP181_03856	CDS	567	efp		COG0231	Elongation factor P
VP181_03857	CDS	1023	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
VP181_03858	CDS	1215	alr2_2	5.1.1.1	COG0787	Alanine racemase 2
VP181_03859	CDS	498	mgtC			Protein MgtC
VP181_03860	CDS	564				hypothetical protein
VP181_03861	CDS	1644	groL_2			60 kDa chaperonin
VP181_03862	CDS	291	groS_2		COG0234	10 kDa chaperonin
VP181_03863	CDS	1392	mepA_4		COG0534	Multidrug export protein MepA
VP181_03864	CDS	963	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
VP181_03865	CDS	909	fieF		COG0053	Ferrous-iron efflux pump FieF
VP181_03866	CDS	513	spy		COG3678	Periplasmic chaperone Spy
VP181_03867	CDS	690	cpxR_2		COG0745	Transcriptional regulatory protein CpxR
VP181_03868	CDS	1404	cpxA_2	2.7.13.3		Sensor histidine kinase CpxA
VP181_03869	CDS	609	sodA	1.15.1.1		Superoxide dismutase [Mn]
VP181_03870	CDS	480	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
VP181_03871	CDS	519				hypothetical protein
VP181_03872	CDS	1452	aspA_2	4.3.1.1	COG1027	Aspartate ammonia-lyase
VP181_03873	CDS	1308	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
VP181_03874	CDS	1842	dsbD_2	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
VP181_03875	CDS	630	narL_2		COG2197	putative transcriptional regulatory protein NarL
VP181_03876	CDS	1746	nhaP2		COG3263	K(+)/H(+) antiporter NhaP2
VP181_03877	CDS	264				hypothetical protein
VP181_03878	CDS	1728	actP		COG4147	Cation/acetate symporter ActP
VP181_03879	CDS	483				hypothetical protein
VP181_03880	CDS	378				hypothetical protein
VP181_03881	CDS	1386	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
VP181_03882	CDS	3432	rpfC	2.7.13.3	COG0642	Sensory/regulatory protein RpfC
VP181_03883	CDS	1191	hcaT			putative 3-phenylpropionic acid transporter
VP181_03884	CDS	1827				hypothetical protein
VP181_03885	CDS	630	polC_5	2.7.7.7	COG2176	DNA polymerase III PolC-type
VP181_03886	CDS	1953	acs_4	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
VP181_03887	CDS	450	aroQ1	4.2.1.10	COG0757	3-dehydroquinate dehydratase 1
VP181_03888	CDS	459	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
VP181_03889	CDS	1344	accC	6.3.4.14	COG0439	Biotin carboxylase
VP181_03890	CDS	888	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
VP181_03891	CDS	1023	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
VP181_03892	CDS	297	fis		COG2901	DNA-binding protein Fis
VP181_03893	CDS	1158	pbuE		COG2814	Purine efflux pump PbuE
VP181_03894	CDS	1566	ybiT_2		COG0488	putative ABC transporter ATP-binding protein YbiT
VP181_03895	CDS	990	dgcC_3	2.7.7.65		putative diguanylate cyclase DgcC
VP181_03896	CDS	213				hypothetical protein
VP181_03897	tRNA	92				tRNA-Ser(gct)
VP181_03898	tRNA	77				tRNA-Arg(acg)
VP181_03899	tRNA	92				tRNA-Ser(gct)
VP181_03900	CDS	198	csrA		COG1551	Carbon storage regulator
VP181_03901	CDS	1188		2.7.2.4	COG0527	Aspartate kinase
VP181_03902	CDS	2583	alaS_2	6.1.1.7	COG0013	Alanine--tRNA ligase
VP181_03903	CDS	468	recX		COG2137	Regulatory protein RecX
VP181_03904	CDS	1044	recA		COG0468	Protein RecA
VP181_03905	CDS	483	pncC_2	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
VP181_03906	CDS	2532	mutS		COG0249	DNA mismatch repair protein MutS
VP181_03907	CDS	990	rpoS		COG0568	RNA polymerase sigma factor RpoS
VP181_03908	CDS	924	nlpD			Murein hydrolase activator NlpD
VP181_03909	CDS	627	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
VP181_03910	CDS	777	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
VP181_03911	CDS	1044	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
VP181_03912	CDS	477	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
VP181_03913	CDS	705	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
VP181_03914	CDS	282	ftsB		COG2919	Cell division protein FtsB
VP181_03915	CDS	1302	eno	4.2.1.11	COG0148	Enolase
VP181_03916	CDS	1641	pyrG	6.3.4.2	COG0504	CTP synthase
VP181_03917	CDS	792	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
VP181_03918	CDS	2220	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
VP181_03919	CDS	1320	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
VP181_03920	CDS	2799	barA_4	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
VP181_03921	CDS	381	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
VP181_03922	CDS	732	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
VP181_03923	CDS	732	recO		COG1381	DNA repair protein RecO
VP181_03924	CDS	963	era		COG1159	GTPase Era
VP181_03925	CDS	678	rnc	3.1.26.3	COG0571	Ribonuclease 3
VP181_03926	CDS	900	lepB	3.4.21.89	COG0681	Signal peptidase I
VP181_03927	CDS	1794	lepA	3.6.5.-	COG0481	Elongation factor 4
VP181_03928	CDS	471	rseC		COG3086	Protein RseC
VP181_03929	CDS	963	rseB		COG3026	Sigma-E factor regulatory protein RseB
VP181_03930	CDS	639	rseA			Anti-sigma-E factor RseA
VP181_03931	CDS	579	rpoE_2		COG1595	ECF RNA polymerase sigma-E factor
VP181_03932	CDS	1695	nadB	1.4.3.16	COG0029	L-aspartate oxidase
VP181_03933	CDS	261	sdhE		COG2938	FAD assembly factor SdhE
VP181_03934	CDS	969	ygfZ		COG0354	tRNA-modifying protein YgfZ
VP181_03935	CDS	477	ybaK_1	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
VP181_03936	CDS	207				hypothetical protein
VP181_03937	CDS	1209	ubiI	1.14.13.-	COG0654	2-octaprenylphenol hydroxylase
VP181_03938	CDS	1179	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
VP181_03939	CDS	579				hypothetical protein
VP181_03940	CDS	309	zapA		COG3027	Cell division protein ZapA
VP181_03941	CDS	678	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
VP181_03942	CDS	657	rpiA	5.3.1.6		Ribose-5-phosphate isomerase A
VP181_03943	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
VP181_03944	CDS	693			COG2968	26 kDa periplasmic immunogenic protein
VP181_03945	CDS	897	argP		COG0583	HTH-type transcriptional regulator ArgP
VP181_03946	CDS	630	argO		COG1279	Arginine exporter protein ArgO
VP181_03947	CDS	483				hypothetical protein
VP181_03948	CDS	867	mscS_2		COG0668	Small-conductance mechanosensitive channel
VP181_03949	CDS	1077	fbaA	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
VP181_03950	CDS	1161	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
VP181_03951	CDS	1038	epd	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
VP181_03952	CDS	1959	cirA		COG4771	Colicin I receptor
VP181_03953	CDS	894	gcvA_8			Glycine cleavage system transcriptional activator
VP181_03954	CDS	1182	hemY		COG3071	Protein HemY
VP181_03955	CDS	1212	hemX		COG2959	Protein HemX
VP181_03956	CDS	729	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
VP181_03957	CDS	939	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
VP181_03958	CDS	2529	cyaA	4.6.1.1	COG3072	Adenylate cyclase
VP181_03959	CDS	315	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
VP181_03960	CDS	1254	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
VP181_03961	CDS	831	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VP181_03962	CDS	705				hypothetical protein
VP181_03963	CDS	933	xerC_2		COG4973	Tyrosine recombinase XerC
VP181_03964	CDS	717	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
VP181_03965	CDS	2487	cdpA	3.1.4.52	COG2199	Cyclic di-GMP phosphodiesterase CdpA
VP181_03966	CDS	615				hypothetical protein
VP181_03967	CDS	1551				hypothetical protein
VP181_03968	CDS	471				hypothetical protein
VP181_03969	CDS	825	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
VP181_03970	CDS	1011	pldB	3.1.1.5	COG2267	Lysophospholipase L2
VP181_03971	CDS	618	rhtB_5		COG1280	Homoserine/homoserine lactone efflux protein
VP181_03972	CDS	1224	cdgJ_2	3.1.4.52	COG3434	Cyclic di-GMP phosphodiesterase CdgJ
VP181_03973	CDS	336	arsR2		COG0640	Arsenic resistance transcriptional regulator ArsR2
VP181_03974	CDS	1002	gap3	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 3
VP181_03975	CDS	495				hypothetical protein
VP181_03976	CDS	1218				hypothetical protein
VP181_03977	CDS	381				hypothetical protein
VP181_03978	CDS	1014	wecH	2.3.1.-	COG3274	O-acetyltransferase WecH
VP181_03979	CDS	330				hypothetical protein
VP181_03980	CDS	369				hypothetical protein
