locus_tag	ftype	length_bp	gene	EC_number	COG	product
VP226_03560	CDS	1005	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
VP226_03561	CDS	1224	arcA_2	3.5.3.6	COG2235	Arginine deiminase
VP226_03562	CDS	414	rraB		COG3076	Regulator of ribonuclease activity B
VP226_03563	CDS	801				hypothetical protein
VP226_03564	CDS	906	tcaR			HTH-type transcriptional regulator TcaR
VP226_03565	CDS	405				hypothetical protein
VP226_03566	CDS	2859	valS	6.1.1.9	COG0525	Valine--tRNA ligase
VP226_03567	CDS	450	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
VP226_03568	CDS	1509	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
VP226_03569	CDS	1101	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
VP226_03570	CDS	1071	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
VP226_03571	CDS	480				hypothetical protein
VP226_03572	CDS	1269			COG4325	putative protein
VP226_03573	CDS	666	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
VP226_03574	tRNA	85				tRNA-Leu(caa)
VP226_03575	CDS	1284	deaA	3.5.1.105		Chitin disaccharide deacetylase
VP226_03576	CDS	306	celA	2.7.1.205		PTS system cellobiose-specific EIIB component
VP226_03577	CDS	1335	licC_1		COG1455	Lichenan permease IIC component
VP226_03578	CDS	312	chbA		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
VP226_03579	CDS	1323	licH_2	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
VP226_03580	CDS	756	chbG	3.5.1.105	COG3394	Chitooligosaccharide deacetylase ChbG
VP226_03581	CDS	1011	ascG		COG1609	HTH-type transcriptional regulator AscG
VP226_03582	CDS	1254		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
VP226_03583	CDS	267				hypothetical protein
VP226_03584	CDS	324				hypothetical protein
VP226_03585	CDS	312				hypothetical protein
VP226_03586	CDS	450	matP		COG3120	Macrodomain Ter protein
VP226_03587	CDS	1638	lon_3	3.4.21.53		Lon protease
VP226_03588	CDS	519	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
VP226_03589	CDS	174	rmf		COG3130	Ribosome modulation factor
VP226_03590	CDS	1797				hypothetical protein
VP226_03591	CDS	1920	uup_2		COG0488	ABC transporter ATP-binding protein uup
VP226_03592	CDS	243				hypothetical protein
VP226_03593	CDS	2124	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
VP226_03594	CDS	543	zapC			Cell division protein ZapC
VP226_03595	CDS	1011	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
VP226_03596	CDS	4842	gdhB	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
VP226_03597	CDS	2625	pepN_1	3.4.11.2	COG0308	Aminopeptidase N
VP226_03598	CDS	327				hypothetical protein
VP226_03599	CDS	297				hypothetical protein
VP226_03600	CDS	513				hypothetical protein
VP226_03601	CDS	765				hypothetical protein
VP226_03602	CDS	366				hypothetical protein
VP226_03603	CDS	558				hypothetical protein
VP226_03604	CDS	1008		1.8.98.-	COG0641	Anaerobic sulfatase-maturating enzyme
VP226_03605	CDS	366				hypothetical protein
VP226_03606	CDS	5796				hypothetical protein
VP226_03607	CDS	396				hypothetical protein
VP226_03608	CDS	540				hypothetical protein
VP226_03609	CDS	582				hypothetical protein
VP226_03610	CDS	2313				hypothetical protein
VP226_03611	CDS	291				hypothetical protein
VP226_03612	CDS	336				hypothetical protein
VP226_03613	CDS	471				hypothetical protein
VP226_03614	CDS	369				hypothetical protein
VP226_03615	CDS	612				hypothetical protein
VP226_03616	CDS	348				hypothetical protein
VP226_03617	CDS	552				hypothetical protein
VP226_03618	CDS	1191				hypothetical protein
VP226_03619	CDS	864				hypothetical protein
VP226_03620	CDS	1326				hypothetical protein
VP226_03621	CDS	1761				hypothetical protein
VP226_03622	CDS	183				hypothetical protein
VP226_03623	CDS	207				hypothetical protein
VP226_03624	CDS	681				hypothetical protein
VP226_03625	CDS	606				hypothetical protein
VP226_03626	CDS	507				hypothetical protein
VP226_03627	CDS	387				hypothetical protein
VP226_03628	CDS	189				hypothetical protein
VP226_03629	CDS	642				hypothetical protein
VP226_03630	CDS	213				hypothetical protein
VP226_03631	CDS	207				hypothetical protein
VP226_03632	CDS	117				hypothetical protein
VP226_03633	CDS	417				hypothetical protein
VP226_03634	CDS	171				hypothetical protein
VP226_03635	CDS	264				hypothetical protein
VP226_03636	CDS	588				hypothetical protein
VP226_03637	CDS	246				hypothetical protein
VP226_03638	CDS	273				hypothetical protein
VP226_03639	CDS	198				hypothetical protein
VP226_03640	CDS	594	dck	2.7.1.74	COG1428	Deoxyadenosine/deoxycytidine kinase
VP226_03641	CDS	123				hypothetical protein
VP226_03642	CDS	258				hypothetical protein
VP226_03643	CDS	498				hypothetical protein
VP226_03644	CDS	846				hypothetical protein
VP226_03645	CDS	273				hypothetical protein
VP226_03646	CDS	198				hypothetical protein
VP226_03647	CDS	237				hypothetical protein
VP226_03648	CDS	195				hypothetical protein
VP226_03649	CDS	948				hypothetical protein
VP226_03650	CDS	408				hypothetical protein
VP226_03651	CDS	450				hypothetical protein
VP226_03652	CDS	1470	polA_2	2.7.7.7		DNA polymerase I, thermostable
VP226_03653	CDS	1635				hypothetical protein
VP226_03654	CDS	294				hypothetical protein
VP226_03655	CDS	585				hypothetical protein
VP226_03656	CDS	540				hypothetical protein
VP226_03657	CDS	996				hypothetical protein
VP226_03658	CDS	2277				hypothetical protein
VP226_03659	CDS	651				hypothetical protein
VP226_03660	CDS	312				hypothetical protein
VP226_03661	CDS	1449				hypothetical protein
VP226_03662	CDS	942	pepN_2	3.4.11.2	COG0308	Aminopeptidase N
VP226_03663	CDS	702				hypothetical protein
VP226_03664	CDS	2007	prc	3.4.21.102	COG0793	Tail-specific protease
VP226_03665	CDS	630	proQ		COG3109	RNA chaperone ProQ
VP226_03666	CDS	474	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
VP226_03667	CDS	1797		3.6.3.-		Putative multidrug export ATP-binding/permease protein
VP226_03668	CDS	1248	yebS		COG2995	Inner membrane protein YebS
VP226_03669	CDS	2649			COG3008	putative protein
VP226_03670	CDS	1437	rsmF	2.1.1.178	COG0144	Ribosomal RNA small subunit methyltransferase F
VP226_03671	CDS	834	cvfB			Conserved virulence factor B
VP226_03672	CDS	1353				hypothetical protein
VP226_03673	CDS	498				hypothetical protein
VP226_03674	CDS	1053	aroH	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
VP226_03675	CDS	483				hypothetical protein
VP226_03676	CDS	921	cysG_3		COG0007	Siroheme synthase
VP226_03677	CDS	1029	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
VP226_03678	CDS	1206	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
VP226_03679	CDS	1098	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
VP226_03680	CDS	750	glnQ_2			Glutamine transport ATP-binding protein GlnQ
VP226_03681	CDS	669	yccA		COG0670	Modulator of FtsH protease YccA
VP226_03682	CDS	375				hypothetical protein
VP226_03683	CDS	330	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
VP226_03684	CDS	273	acyP	3.6.1.7	COG1254	Acylphosphatase
VP226_03685	CDS	1419	mcpA_2		COG0840	Methyl-accepting chemotaxis protein McpA
VP226_03686	CDS	1194	rlmI_2	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
VP226_03687	tRNA	81				tRNA-Ile(gat)
VP226_03688	CDS	987				hypothetical protein
VP226_03689	CDS	477				hypothetical protein
VP226_03690	CDS	927			COG1721	putative protein
VP226_03691	CDS	957				hypothetical protein
VP226_03692	CDS	1917	mcpH_2			Methyl-accepting chemotaxis protein McpH
VP226_03693	CDS	201				hypothetical protein
VP226_03694	CDS	672	csgD_3		COG2771	CsgBAC operon transcriptional regulatory protein
VP226_03695	CDS	645	csgD_4		COG2771	CsgBAC operon transcriptional regulatory protein
VP226_03696	CDS	591	ltxA_2		COG2931	Leukotoxin
VP226_03697	CDS	1719	prsD			Type I secretion system ATP-binding protein PrsD
VP226_03698	CDS	1341	prsE_2			Type I secretion system membrane fusion protein PrsE
VP226_03699	CDS	11295				hypothetical protein
VP226_03700	CDS	3516				hypothetical protein
VP226_03701	CDS	906	oprF_6		COG2885	Outer membrane porin F
VP226_03702	CDS	870				hypothetical protein
VP226_03703	CDS	1968	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
VP226_03704	CDS	930	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
VP226_03705	CDS	786	fhuC	3.6.3.34	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
VP226_03706	CDS	2091	fhuA		COG1629	Ferrichrome outer membrane transporter/phage receptor
VP226_03707	CDS	1827		3.6.3.-		Putative multidrug export ATP-binding/permease protein
VP226_03708	CDS	1044	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
VP226_03709	CDS	699	kdpE		COG0745	Transcriptional regulatory protein KdpE
VP226_03710	CDS	654	ktrA_2		COG0569	Ktr system potassium uptake protein A
VP226_03711	CDS	1365	ktrB_2		COG0168	Ktr system potassium uptake protein B
VP226_03712	CDS	2046	licC_2		COG1455	Lichenan permease IIC component
VP226_03713	CDS	453				Azurin
VP226_03714	CDS	651		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
VP226_03715	CDS	735				hypothetical protein
VP226_03716	CDS	1233	manA_1	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
VP226_03717	CDS	1908	fruA_2		COG1299	PTS system fructose-specific EIIABC component
VP226_03718	CDS	843	rhaR			HTH-type transcriptional activator RhaR
VP226_03719	CDS	777	fryA		COG1080	Multiphosphoryl transfer protein 1
VP226_03720	CDS	303	frwD	2.7.1.202	COG1445	PTS system fructose-like EIIB component 3
VP226_03721	CDS	1872	manP_3		COG1299	PTS system mannose-specific EIIBCA component
VP226_03722	CDS	879	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
VP226_03723	CDS	1440	katA	1.11.1.6	COG0753	Catalase
VP226_03724	CDS	618				hypothetical protein
VP226_03725	CDS	1035	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
VP226_03726	CDS	600	nemR			HTH-type transcriptional repressor NemR
VP226_03727	CDS	324				hypothetical protein
VP226_03728	CDS	402				hypothetical protein
VP226_03729	CDS	1308				hypothetical protein
VP226_03730	CDS	1032				hypothetical protein
VP226_03731	CDS	834				hypothetical protein
VP226_03732	CDS	1251				hypothetical protein
VP226_03733	CDS	1056	bshA_3	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
VP226_03734	CDS	813				hypothetical protein
VP226_03735	CDS	2181	ptk	2.7.10.-	COG0489	Tyrosine-protein kinase ptk
VP226_03736	CDS	534				hypothetical protein
VP226_03737	CDS	1206				hypothetical protein
VP226_03738	CDS	1401	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
VP226_03739	CDS	1119	malK	3.6.3.19	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
VP226_03740	CDS	1179	malE		COG2182	Maltose-binding periplasmic protein
VP226_03741	CDS	1575	malF		COG1175	Maltose transport system permease protein MalF
VP226_03742	CDS	891	malG		COG3833	Maltose transport system permease protein MalG
VP226_03743	CDS	246				hypothetical protein
VP226_03744	CDS	486		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
VP226_03745	CDS	624				hypothetical protein
VP226_03746	CDS	1875	tnsB			Transposon Tn7 transposition protein TnsB
VP226_03747	CDS	954				hypothetical protein
VP226_03748	CDS	1374				hypothetical protein
VP226_03749	CDS	396	vspR			Transcriptional regulator VspR
VP226_03750	CDS	207				hypothetical protein
VP226_03751	CDS	597				hypothetical protein
VP226_03752	CDS	1044	csy3			CRISPR-associated protein Csy3
VP226_03753	CDS	1923				hypothetical protein
VP226_03754	CDS	1191				hypothetical protein
VP226_03755	CDS	333				hypothetical protein
VP226_03756	CDS	324				hypothetical protein
VP226_03757	CDS	264				hypothetical protein
VP226_03758	CDS	330				hypothetical protein
VP226_03759	CDS	849				hypothetical protein
VP226_03760	CDS	540				hypothetical protein
VP226_03761	CDS	729				hypothetical protein
VP226_03762	CDS	564	ompA_3		COG2885	Outer membrane protein A
VP226_03763	CDS	891	gcvA_6			Glycine cleavage system transcriptional activator
VP226_03764	CDS	1533	nit1_2	3.5.1.-		Deaminated glutathione amidase
VP226_03765	CDS	612	yohD		COG0586	Inner membrane protein YohD
VP226_03766	CDS	1368	mleN_4		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
VP226_03767	CDS	840	kce	2.3.1.247		3-keto-5-aminohexanoate cleavage enzyme
VP226_03768	CDS	1416		2.6.1.-	COG0161	putative aminotransferase
VP226_03769	CDS	1269	mdeA	4.4.1.11		L-methionine gamma-lyase
VP226_03770	CDS	1746	nfdA	3.5.1.91		N-substituted formamide deformylase
VP226_03771	CDS	1137				hypothetical protein
VP226_03772	CDS	519				hypothetical protein
VP226_03773	CDS	921	gcvA_7			Glycine cleavage system transcriptional activator
VP226_03774	CDS	1257	dadA1_2	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
VP226_03775	CDS	1548	acp			Sodium/proton-dependent alanine carrier protein
VP226_03776	CDS	981				hypothetical protein
VP226_03777	CDS	591	satP		COG1584	Succinate-acetate/proton symporter SatP
VP226_03778	CDS	1725	endo I_2	3.2.1.14		Chitodextrinase
VP226_03779	CDS	1521	mleN_5		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
VP226_03780	CDS	1554	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
VP226_03781	CDS	1467	guaB_1	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
VP226_03782	CDS	1332	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
VP226_03783	CDS	225	yfgJ			putative protein YfgJ
VP226_03784	CDS	954				hypothetical protein
VP226_03785	CDS	1497	der		COG1160	GTPase Der
VP226_03786	CDS	1161	bamB		COG1520	Outer membrane protein assembly factor BamB
VP226_03787	CDS	615				hypothetical protein
VP226_03788	CDS	1239	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
VP226_03789	CDS	1119	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
VP226_03790	CDS	951	rodZ		COG1426	Cytoskeleton protein RodZ
VP226_03791	CDS	1128	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
VP226_03792	CDS	426	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
VP226_03793	CDS	1299	pepB	3.4.11.23	COG0260	Peptidase B
VP226_03794	CDS	195	iscX		COG2975	Protein IscX
VP226_03795	CDS	339	fdx		COG0633	2Fe-2S ferredoxin
VP226_03796	CDS	1854	hscA		COG0443	Chaperone protein HscA
VP226_03797	CDS	516	hscB		COG1076	Co-chaperone protein HscB 
VP226_03798	CDS	324	iscA		COG0316	Iron-binding protein IscA
VP226_03799	CDS	384	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
VP226_03800	CDS	1215	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VP226_03801	CDS	477	iscR		COG1959	HTH-type transcriptional regulator IscR
VP226_03802	CDS	720	trmJ	2.1.1.200	COG0565	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
VP226_03803	CDS	804	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
VP226_03804	CDS	948	secF_1		COG0341	Protein translocase subunit SecF
VP226_03805	CDS	1824	secD_1		COG0342	Protein translocase subunit SecD
VP226_03806	CDS	330	yajC		COG1862	Sec translocon accessory complex subunit YajC
VP226_03807	CDS	1134	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
VP226_03808	CDS	1053	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
VP226_03809	CDS	1149		3.4.21.4	COG5640	Trypsin
VP226_03810	CDS	459	guaB_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
VP226_03811	CDS	1311	aceA	4.1.3.1	COG2224	Isocitrate lyase
VP226_03812	CDS	1629	aceB	2.3.3.9	COG2225	Malate synthase A
VP226_03813	CDS	906	oxyR_3			Hydrogen peroxide-inducible genes activator
VP226_03814	CDS	612	ahpC_2	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
VP226_03815	CDS	744	cutC_2			Copper homeostasis protein CutC
VP226_03816	CDS	777		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
VP226_03817	CDS	699	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
VP226_03818	CDS	819	pstB	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB
VP226_03819	CDS	1674	pstA		COG0581	Phosphate transport system permease protein PstA
VP226_03820	CDS	2205	pstC1		COG0573	Phosphate transport system permease protein PstC 1
VP226_03821	CDS	2091	ppk	2.7.4.1	COG0855	Polyphosphate kinase
VP226_03822	CDS	1506	ppx	3.6.1.11	COG0248	Exopolyphosphatase
VP226_03823	CDS	960	pstS			Phosphate-binding protein PstS
VP226_03824	CDS	1299	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
VP226_03825	CDS	690	phoB_3		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
VP226_03826	CDS	915	rdgC		COG2974	Recombination-associated protein RdgC
VP226_03827	CDS	1401	ydcP_2	3.4.-.-	COG0826	putative protease YdcP
VP226_03828	CDS	255	yfhL		COG1145	Ferredoxin YfhL
VP226_03829	CDS	309				hypothetical protein
VP226_03830	CDS	840	mepA_2	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
VP226_03831	CDS	333				hypothetical protein
VP226_03832	tRNA	77				tRNA-Trp(cca)
VP226_03833	CDS	1605				hypothetical protein
VP226_03834	CDS	2316				hypothetical protein
VP226_03835	CDS	243				hypothetical protein
VP226_03836	CDS	1017				hypothetical protein
VP226_03837	CDS	246				hypothetical protein
VP226_03838	CDS	447				hypothetical protein
VP226_03839	CDS	546	bsaA			Glutathione peroxidase BsaA
VP226_03840	CDS	657	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
VP226_03841	CDS	618				hypothetical protein
VP226_03842	CDS	1854	aas		COG0204	Bifunctional protein Aas
VP226_03843	CDS	759				hypothetical protein
VP226_03844	CDS	639	yedJ		COG1418	putative protein YedJ
VP226_03845	CDS	183				hypothetical protein
VP226_03846	CDS	1278	codA	3.5.4.1	COG0402	Cytosine deaminase
VP226_03847	CDS	1239	codB		COG1457	Cytosine permease
VP226_03848	CDS	1347	mgtE_3		COG2239	Magnesium transporter MgtE
VP226_03849	CDS	1323	ubiB_2	2.7.-.-	COG0661	putative protein kinase UbiB
VP226_03850	CDS	714				hypothetical protein
VP226_03851	CDS	1437	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
VP226_03852	CDS	1263	yjeH		COG0531	L-methionine/branched-chain amino acid exporter YjeH
VP226_03853	CDS	456	lrp_5		COG1522	Leucine-responsive regulatory protein
VP226_03854	CDS	873	yidZ_3			HTH-type transcriptional regulator YidZ
VP226_03855	CDS	615	rhtC_2		COG1280	Threonine efflux protein
VP226_03856	CDS	222				hypothetical protein
VP226_03857	CDS	1434	gap2	1.2.1.-		Glyceraldehyde-3-phosphate dehydrogenase-like protein
VP226_03858	CDS	2637	barA_3	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
VP226_03859	CDS	978	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
VP226_03860	CDS	1338	mepA_3		COG0534	Multidrug export protein MepA
VP226_03861	CDS	315				hypothetical protein
VP226_03862	CDS	114				hypothetical protein
VP226_03863	CDS	219				hypothetical protein
VP226_03864	CDS	651				hypothetical protein
VP226_03865	CDS	321				hypothetical protein
VP226_03866	CDS	1098	luxP		COG1879	Autoinducer 2-binding periplasmic protein LuxP
VP226_03867	CDS	2577	luxQ_7	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
VP226_03868	CDS	456	slyA		COG1846	Transcriptional regulator SlyA
VP226_03869	CDS	1056	mdtN		COG1566	Multidrug resistance protein MdtN
VP226_03870	CDS	1038				hypothetical protein
VP226_03871	CDS	663				hypothetical protein
VP226_03872	CDS	927				hypothetical protein
VP226_03873	CDS	294	lrp_6		COG1522	Leucine-responsive regulatory protein
VP226_03874	CDS	624				hypothetical protein
VP226_03875	CDS	549				hypothetical protein
VP226_03876	CDS	672				hypothetical protein
VP226_03877	CDS	480				hypothetical protein
VP226_03878	CDS	1836	secD_2		COG0342	Protein translocase subunit SecD
VP226_03879	CDS	903	secF_2		COG0341	Protein translocase subunit SecF
VP226_03880	CDS	267				hypothetical protein
VP226_03881	CDS	552	rhtB_4		COG1280	Homoserine/homoserine lactone efflux protein
VP226_03882	CDS	741	phaB	1.1.1.36		Acetoacetyl-CoA reductase
VP226_03883	CDS	1212	phaA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
VP226_03884	CDS	348				hypothetical protein
VP226_03885	CDS	1776	phaC	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
VP226_03886	CDS	135				hypothetical protein
VP226_03887	CDS	579	napC_2		COG3005	Cytochrome c-type protein NapC
VP226_03888	CDS	459	napB			Periplasmic nitrate reductase, electron transfer subunit
VP226_03889	CDS	2490	napA	1.9.6.1		Periplasmic nitrate reductase
VP226_03890	CDS	309	napD		COG3062	Chaperone NapD
VP226_03891	CDS	486	napF_2		COG1145	Ferredoxin-type protein NapF
VP226_03892	CDS	1737	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
VP226_03893	CDS	633	narL_1		COG2197	Nitrate/nitrite response regulator protein NarL
VP226_03894	CDS	174				hypothetical protein
VP226_03895	CDS	864				hypothetical protein
VP226_03896	CDS	1230	pepT_2	3.4.11.4	COG2195	Peptidase T
VP226_03897	CDS	465				hypothetical protein
VP226_03898	CDS	1128	bepF_3			Efflux pump periplasmic linker BepF
VP226_03899	CDS	3153	bepG			Efflux pump membrane transporter BepG
VP226_03900	CDS	1770	mcpQ_7		COG0840	Methyl-accepting chemotaxis protein McpQ
VP226_03901	CDS	414	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
VP226_03902	CDS	603	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
VP226_03903	CDS	990	ompA_4			Outer membrane protein A
VP226_03904	CDS	1053	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
VP226_03905	CDS	1173	rfnT			Riboflavin transporter RfnT
VP226_03906	CDS	1569	aer_2		COG0840	Aerotaxis receptor
VP226_03907	CDS	528	hemG	1.3.5.3	COG4635	Protoporphyrinogen IX dehydrogenase [menaquinone]
VP226_03908	CDS	1458	trkH		COG0168	Trk system potassium uptake protein TrkH
VP226_03909	CDS	624	yigZ		COG1739	IMPACT family member YigZ
VP226_03910	CDS	2172	fadB		COG1024	Fatty acid oxidation complex subunit alpha
VP226_03911	CDS	1176	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
VP226_03912	CDS	981	acuI	1.3.1.84	COG0604	putative acrylyl-CoA reductase AcuI
VP226_03913	CDS	993	nodD2_2			Nodulation protein D 2
VP226_03914	CDS	183				hypothetical protein
VP226_03915	CDS	249	tusA		COG0425	Sulfur carrier protein TusA
VP226_03916	CDS	261				hypothetical protein
VP226_03917	CDS	555	mneA			Putative manganese exporter
VP226_03918	CDS	918	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
VP226_03919	CDS	2067	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
VP226_03920	CDS	2085	malS_2	3.2.1.1	COG0366	Periplasmic alpha-amylase
VP226_03921	CDS	1254	avtA	2.6.1.66	COG3977	Valine--pyruvate aminotransferase
VP226_03922	CDS	438	ibpA		COG0071	Small heat shock protein IbpA
VP226_03923	CDS	117				hypothetical protein
VP226_03924	CDS	417				hypothetical protein
VP226_03925	CDS	2418	gyrB	5.99.1.3	COG0187	DNA gyrase subunit B
VP226_03926	CDS	1080	recF		COG1195	DNA replication and repair protein RecF
VP226_03927	CDS	1101	dnaN		COG0592	Beta sliding clamp
VP226_03928	CDS	1407	dnaA		COG0593	Chromosomal replication initiator protein DnaA
VP226_03929	CDS	747	yxeM		COG0834	putative amino-acid-binding protein YxeM
VP226_03930	CDS	672	yxeN			putative amino-acid permease protein YxeN
VP226_03931	CDS	738	yxeO	3.6.3.-	COG1126	putative amino-acid import ATP-binding protein YxeO
VP226_03932	CDS	135	rpmH		COG0230	50S ribosomal protein L34
VP226_03933	CDS	324	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
VP226_03934	CDS	1623	yidC			Membrane protein insertase YidC
VP226_03935	CDS	1362	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
VP226_03936	CDS	435	mioC		COG0716	Protein MioC
VP226_03937	CDS	1896	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
VP226_03938	CDS	636	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
VP226_03939	CDS	774	soj_2	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
VP226_03940	CDS	882	parB		COG1475	putative chromosome-partitioning protein ParB
VP226_03941	CDS	390	atpI		COG3312	ATP synthase protein I
VP226_03942	CDS	813	atpB		COG0356	ATP synthase subunit a
VP226_03943	CDS	255	atpE		COG0636	ATP synthase subunit c
VP226_03944	CDS	471	atpF		COG0711	ATP synthase subunit b
VP226_03945	CDS	534	atpH		COG0712	ATP synthase subunit delta
VP226_03946	CDS	1542	atpA	3.6.3.14	COG0056	ATP synthase subunit alpha
VP226_03947	CDS	867	atpG		COG0224	ATP synthase gamma chain
VP226_03948	CDS	1404	atpD	3.6.3.14	COG0055	ATP synthase subunit beta
VP226_03949	CDS	423	atpC		COG0355	ATP synthase epsilon chain
VP226_03950	CDS	1362	glmU		COG1207	Bifunctional protein GlmU
VP226_03951	CDS	741	glnM_2		COG0765	putative glutamine ABC transporter permease protein GlnM
VP226_03952	CDS	777	pheC			Cyclohexadienyl dehydratase
VP226_03953	CDS	1206	ydhC_2			Inner membrane transport protein YdhC
VP226_03954	CDS	903	yahB_3			putative HTH-type transcriptional regulator YahB
VP226_03955	CDS	1548	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
VP226_03956	CDS	1842	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
VP226_03957	CDS	939	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
VP226_03958	CDS	285	ilvM	2.2.1.6	COG3978	Acetolactate synthase isozyme 2 small subunit
VP226_03959	CDS	1647	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
VP226_03960	CDS	1524	comM		COG0606	Competence protein ComM
VP226_03961	CDS	957				hypothetical protein
VP226_03962	CDS	879	yihG	2.3.-.-	COG0204	putative acyltransferase YihG
VP226_03963	CDS	603	dsbA_1		COG0526	Thiol:disulfide interchange protein DsbA
VP226_03964	CDS	1005	srkA	2.7.11.1	COG2334	Stress response kinase A
VP226_03965	CDS	1422				hypothetical protein
VP226_03966	CDS	267	yihD		COG3084	Protein YihD
VP226_03967	CDS	807	spo0M_2		COG4326	Sporulation-control protein spo0M
VP226_03968	CDS	654				hypothetical protein
