locus_tag	ftype	length_bp	gene	EC_number	COG	product
VP145_03462	CDS	783	ygdG	3.1.-.-	COG0258	Flap endonuclease Xni
VP145_03463	CDS	1362	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
VP145_03464	CDS	1566	vdcA_3	2.7.7.65		Diguanylate cyclase VdcA
VP145_03465	CDS	2283				hypothetical protein
VP145_03466	CDS	846	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
VP145_03467	CDS	546	syd			Protein Syd
VP145_03468	CDS	777				hypothetical protein
VP145_03469	CDS	810	metQ_2		COG1464	D-methionine-binding lipoprotein MetQ
VP145_03470	CDS	678	metI		COG2011	D-methionine transport system permease protein MetI
VP145_03471	CDS	1035	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
VP145_03472	CDS	552	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
VP145_03473	CDS	948	treR		COG1609	HTH-type transcriptional regulator TreR
VP145_03474	CDS	1425	treB		COG1263	PTS system trehalose-specific EIIBC component
VP145_03475	CDS	1686	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
VP145_03476	CDS	900				hypothetical protein
VP145_03477	CDS	1521	cadC_2		COG3710	Transcriptional activator CadC
VP145_03478	CDS	618				hypothetical protein
VP145_03479	CDS	1251	glyA1	2.1.2.1	COG0112	Serine hydroxymethyltransferase 1
VP145_03480	CDS	966	lipA	2.8.1.8	COG0320	Lipoyl synthase
VP145_03481	CDS	663	lipB	2.3.1.181	COG0321	Octanoyltransferase
VP145_03482	CDS	279				hypothetical protein
VP145_03483	CDS	1179	dacA_3	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
VP145_03484	CDS	804	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
VP145_03485	CDS	1122	mrdB_2	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
VP145_03486	CDS	1926	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
VP145_03487	CDS	438	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
VP145_03488	CDS	318	rsfS		COG0799	Ribosomal silencing factor RsfS
VP145_03489	CDS	1020	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
VP145_03490	CDS	543	lptE		COG2980	LPS-assembly lipoprotein LptE
VP145_03491	CDS	2574	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
VP145_03492	CDS	471				hypothetical protein
VP145_03493	CDS	1518	lnt	2.3.1.-	COG0815	Apolipoprotein N-acyltransferase
VP145_03494	CDS	900	corC		COG4535	Magnesium and cobalt efflux protein CorC
VP145_03495	CDS	465	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
VP145_03496	CDS	1098	ybeZ		COG1702	PhoH-like protein
VP145_03497	CDS	1425	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
VP145_03498	CDS	1176	ubiF	1.14.13.-	COG0654	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
VP145_03499	CDS	429				hypothetical protein
VP145_03500	CDS	1293				hypothetical protein
VP145_03501	CDS	186				hypothetical protein
VP145_03502	CDS	228				hypothetical protein
VP145_03503	CDS	420				hypothetical protein
VP145_03504	CDS	1116				hypothetical protein
VP145_03505	CDS	717				hypothetical protein
VP145_03506	CDS	495				hypothetical protein
VP145_03507	CDS	387				hypothetical protein
VP145_03508	CDS	207				hypothetical protein
VP145_03509	CDS	144				hypothetical protein
VP145_03510	CDS	312				hypothetical protein
VP145_03511	CDS	654				hypothetical protein
VP145_03512	CDS	99				hypothetical protein
VP145_03513	CDS	129				hypothetical protein
VP145_03514	CDS	759				hypothetical protein
VP145_03515	CDS	453				hypothetical protein
VP145_03516	CDS	534				hypothetical protein
VP145_03517	CDS	312				hypothetical protein
VP145_03518	CDS	156				hypothetical protein
VP145_03519	CDS	1818				hypothetical protein
VP145_03520	CDS	297				hypothetical protein
VP145_03521	CDS	192				hypothetical protein
VP145_03522	CDS	264				hypothetical protein
VP145_03523	CDS	375				hypothetical protein
VP145_03524	CDS	303				hypothetical protein
VP145_03525	CDS	2031				hypothetical protein
VP145_03526	CDS	312				hypothetical protein
VP145_03527	CDS	120				hypothetical protein
VP145_03528	CDS	264				hypothetical protein
VP145_03529	CDS	1626				hypothetical protein
VP145_03530	CDS	360				hypothetical protein
VP145_03531	CDS	1074				hypothetical protein
VP145_03532	CDS	1353	gspD		COG1450	Putative type II secretion system protein D
VP145_03533	CDS	639				hypothetical protein
VP145_03534	CDS	990				hypothetical protein
VP145_03535	CDS	366				hypothetical protein
VP145_03536	CDS	204				hypothetical protein
VP145_03537	CDS	246				hypothetical protein
VP145_03538	CDS	834	dmlR_13			HTH-type transcriptional regulator DmlR
VP145_03539	CDS	213				hypothetical protein
VP145_03540	CDS	390	uspA_3		COG0589	Universal stress protein A
VP145_03541	CDS	159				hypothetical protein
VP145_03542	CDS	1122				hypothetical protein
VP145_03543	CDS	882				hypothetical protein
VP145_03544	CDS	663	walR		COG0745	Transcriptional regulatory protein WalR
VP145_03545	CDS	1455				hypothetical protein
VP145_03546	CDS	1377	pntB	1.6.1.2	COG1282	NAD(P) transhydrogenase subunit beta
VP145_03547	CDS	1557	pntA	1.6.1.2	COG3288	NAD(P) transhydrogenase subunit alpha
VP145_03548	CDS	282				hypothetical protein
VP145_03549	CDS	369				hypothetical protein
VP145_03550	CDS	1245	vdcA_4	2.7.7.65		Diguanylate cyclase VdcA
VP145_03551	CDS	990				hypothetical protein
VP145_03552	CDS	960	cph2_4			Phytochrome-like protein cph2
VP145_03553	CDS	438				hypothetical protein
VP145_03554	CDS	1107	modC	3.6.3.29	COG1118	Molybdenum import ATP-binding protein ModC
VP145_03555	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
VP145_03556	CDS	756	modA		COG0725	Molybdate-binding protein ModA
VP145_03557	CDS	1452	cobQ			Cobyric acid synthase
VP145_03558	CDS	372			COG3111	putative protein
VP145_03559	CDS	537				hypothetical protein
VP145_03560	CDS	678				hypothetical protein
VP145_03561	CDS	1188	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
VP145_03562	CDS	858	chbR			HTH-type transcriptional regulator ChbR
VP145_03563	CDS	1386	yeeO_2		COG0534	putative FMN/FAD exporter YeeO
VP145_03564	CDS	471	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
VP145_03565	CDS	2121	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
VP145_03566	CDS	867				hypothetical protein
VP145_03567	CDS	1056	mdtE			Multidrug resistance protein MdtE
VP145_03568	CDS	3309	mexB		COG0841	Multidrug resistance protein MexB
VP145_03569	CDS	459				hypothetical protein
VP145_03570	CDS	420				hypothetical protein
VP145_03571	CDS	309	bigR		COG0640	Biofilm growth-associated repressor
VP145_03572	CDS	186				hypothetical protein
VP145_03573	CDS	1704	cdr	1.8.1.14		Coenzyme A disulfide reductase
VP145_03574	CDS	2325	ydeP		COG0243	Protein YdeP
VP145_03575	CDS	885	cynR_2			HTH-type transcriptional regulator CynR
VP145_03576	CDS	831	fdhD_2		COG1526	Sulfur carrier protein FdhD
VP145_03577	CDS	1395	uhpT		COG2271	Hexose-6-phosphate:phosphate antiporter
VP145_03578	CDS	612	uhpA		COG2197	Transcriptional regulatory protein UhpA
VP145_03579	CDS	1503	uhpB	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase UhpB
VP145_03580	CDS	1341	uhpC_2		COG2271	Membrane sensor protein UhpC
VP145_03581	CDS	1236	manA_2	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
VP145_03582	CDS	1263				hypothetical protein
VP145_03583	CDS	1509				hypothetical protein
VP145_03584	CDS	1326				hypothetical protein
VP145_03585	CDS	1095	fabH2	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 2
VP145_03586	CDS	435	trxC	1.8.1.8	COG0526	Thioredoxin 2
VP145_03587	CDS	1161	ycaD			putative MFS-type transporter YcaD
VP145_03588	CDS	894	rclR		COG2207	RCS-specific HTH-type transcriptional activator RclR
VP145_03589	CDS	1386	yeeO_3		COG0534	putative FMN/FAD exporter YeeO
VP145_03590	CDS	414				hypothetical protein
VP145_03591	CDS	510				hypothetical protein
VP145_03592	CDS	183				hypothetical protein
VP145_03593	CDS	2178	iutA			Ferric aerobactin receptor
VP145_03594	CDS	738				hypothetical protein
VP145_03595	CDS	1332	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
VP145_03596	CDS	489				hypothetical protein
VP145_03597	CDS	441				hypothetical protein
VP145_03598	CDS	759	cysG_4		COG0007	Siroheme synthase
VP145_03599	CDS	849	focA_3		COG2116	putative formate transporter 1
VP145_03600	CDS	324	nirD_2	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
VP145_03601	CDS	2565	nasD_2	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
VP145_03602	CDS	408	rnk		COG0782	Regulator of nucleoside diphosphate kinase
VP145_03603	CDS	1635				hypothetical protein
VP145_03604	CDS	1803				hypothetical protein
VP145_03605	tRNA	77				tRNA-Trp(cca)
VP145_03606	CDS	1335	nhaP_2		COG0025	Na(+)/H(+) antiporter NhaP
VP145_03607	CDS	3681	metH	2.1.1.13	COG0646	Methionine synthase
VP145_03608	CDS	1353	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
VP145_03609	CDS	1122	pucG	2.6.1.112	COG0075	(S)-ureidoglycine--glyoxylate transaminase
VP145_03610	CDS	1779				hypothetical protein
VP145_03611	CDS	2826	uvrA		COG0178	UvrABC system protein A
VP145_03612	CDS	873	gtaB_2	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
VP145_03613	CDS	645	csgD_2		COG2771	CsgBAC operon transcriptional regulatory protein
VP145_03614	CDS	531	ssb			Single-stranded DNA-binding protein
VP145_03615	CDS	2010	csrD			RNase E specificity factor CsrD
VP145_03616	CDS	1446				hypothetical protein
VP145_03617	CDS	651				hypothetical protein
VP145_03618	CDS	330				hypothetical protein
VP145_03619	CDS	1644	outD		COG1450	Type II secretion system protein D
VP145_03620	CDS	846				hypothetical protein
VP145_03621	CDS	1077				hypothetical protein
VP145_03622	CDS	1725	epsE_3		COG2804	Type II secretion system protein E
VP145_03623	CDS	1224	epsF_4		COG1459	Type II secretion system protein F
VP145_03624	CDS	429				hypothetical protein
VP145_03625	CDS	465				hypothetical protein
VP145_03626	CDS	225				hypothetical protein
VP145_03627	CDS	486				hypothetical protein
VP145_03628	CDS	567				hypothetical protein
VP145_03629	CDS	714				hypothetical protein
VP145_03630	CDS	435				hypothetical protein
VP145_03631	CDS	4311				hypothetical protein
VP145_03632	CDS	1044	mreB		COG1077	Rod shape-determining protein MreB
VP145_03633	CDS	897	mreC		COG1792	Cell shape-determining protein MreC
VP145_03634	CDS	489	mreD		COG2891	Rod shape-determining protein MreD
VP145_03635	CDS	570	yhdE		COG0424	Maf-like protein YhdE
VP145_03636	CDS	1470	rng	3.1.26.-	COG1530	Ribonuclease G
VP145_03637	CDS	3879				hypothetical protein
VP145_03638	CDS	822	nit1_1	3.5.1.-		Deaminated glutathione amidase
VP145_03639	CDS	1446	tldD_2	3.4.-.-	COG0312	Metalloprotease TldD
VP145_03640	CDS	1377			COG1702	PhoH-like protein
VP145_03641	CDS	2910	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
VP145_03642	CDS	1266				hypothetical protein
VP145_03643	CDS	753	rluA_2	5.4.99.28	COG0564	Ribosomal large subunit pseudouridine synthase A
VP145_03644	CDS	963		1.-.-.-	COG1052	Putative 2-hydroxyacid dehydrogenase
VP145_03645	CDS	528				hypothetical protein
VP145_03646	CDS	1344	pmbA_2	3.4.-.-	COG0312	Metalloprotease PmbA
VP145_03647	CDS	1356	mgtE_3		COG2239	Magnesium transporter MgtE
VP145_03648	CDS	276	ptsO		COG1925	Phosphocarrier protein NPr
VP145_03649	CDS	864	rapZ		COG1660	RNase adapter protein RapZ
VP145_03650	CDS	447	ptsN		COG1762	Nitrogen regulatory protein
VP145_03651	CDS	288	hpf		COG1544	Ribosome hibernation promoting factor
VP145_03652	CDS	1467	rpoN		COG1508	RNA polymerase sigma-54 factor
VP145_03653	CDS	726	lptB_3	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
VP145_03654	CDS	495	lptA		COG1934	Lipopolysaccharide export system protein LptA
VP145_03655	CDS	564	lptC		COG3117	Lipopolysaccharide export system protein LptC
VP145_03656	CDS	972	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
VP145_03657	CDS	966	yrbG		COG0530	Inner membrane protein YrbG
VP145_03658	CDS	804	mlaF	3.6.3.-	COG1127	putative phospholipid import ATP-binding protein MlaF
VP145_03659	CDS	792	mlaE_2		COG0767	putative phospholipid ABC transporter permease protein MlaE
VP145_03660	CDS	489	mlaD		COG1463	putative phospholipid ABC transporter-binding protein MlaD
VP145_03661	CDS	639	mlaC		COG2854	putative phospholipid-binding protein MlaC
VP145_03662	CDS	321	mlaB		COG3113	putative phospholipid ABC transporter-binding protein MlaB
VP145_03663	CDS	255	ibaG		COG5007	Acid stress protein IbaG
VP145_03664	CDS	1257	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
VP145_03665	CDS	726	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
VP145_03666	CDS	390	ridA_2	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
VP145_03667	CDS	462	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
VP145_03668	CDS	993	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
VP145_03669	CDS	96				hypothetical protein
VP145_03670	CDS	1005	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
VP145_03671	CDS	1224	arcA_2	3.5.3.6	COG2235	Arginine deiminase
VP145_03672	CDS	414	rraB		COG3076	Regulator of ribonuclease activity B
VP145_03673	CDS	801				hypothetical protein
VP145_03674	CDS	906	tcaR			HTH-type transcriptional regulator TcaR
VP145_03675	CDS	405				hypothetical protein
VP145_03676	CDS	2859	valS	6.1.1.9	COG0525	Valine--tRNA ligase
VP145_03677	CDS	450	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
VP145_03678	CDS	1509	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
VP145_03679	CDS	1101	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
VP145_03680	CDS	1071	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
VP145_03681	CDS	480				hypothetical protein
VP145_03682	CDS	1269			COG4325	putative protein
VP145_03683	CDS	666	fabG_7	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
VP145_03684	tRNA	85				tRNA-Leu(caa)
VP145_03685	CDS	1284	deaA	3.5.1.105		Chitin disaccharide deacetylase
VP145_03686	CDS	306	celA	2.7.1.205		PTS system cellobiose-specific EIIB component
VP145_03687	CDS	1335	licC_1		COG1455	Lichenan permease IIC component
VP145_03688	CDS	312	chbA		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
VP145_03689	CDS	1323	licH_2	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
VP145_03690	CDS	756	chbG	3.5.1.105	COG3394	Chitooligosaccharide deacetylase ChbG
VP145_03691	CDS	1011	ascG		COG1609	HTH-type transcriptional regulator AscG
VP145_03692	CDS	1254		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
VP145_03693	CDS	333				hypothetical protein
VP145_03694	CDS	840	mepA_3	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
VP145_03695	CDS	309				hypothetical protein
VP145_03696	CDS	255	yfhL		COG1145	Ferredoxin YfhL
VP145_03697	CDS	1401	ydcP_2	3.4.-.-	COG0826	putative protease YdcP
VP145_03698	CDS	915	rdgC		COG2974	Recombination-associated protein RdgC
VP145_03699	CDS	690	phoB_2		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
VP145_03700	CDS	1299	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
VP145_03701	CDS	960	pstS			Phosphate-binding protein PstS
VP145_03702	CDS	1506	ppx	3.6.1.11	COG0248	Exopolyphosphatase
VP145_03703	CDS	2091	ppk	2.7.4.1	COG0855	Polyphosphate kinase
VP145_03704	CDS	2205	pstC1		COG0573	Phosphate transport system permease protein PstC 1
VP145_03705	CDS	1674	pstA		COG0581	Phosphate transport system permease protein PstA
VP145_03706	CDS	819	pstB	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB
VP145_03707	CDS	699	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
VP145_03708	CDS	777		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
VP145_03709	CDS	744	cutC_2		COG3142	Copper homeostasis protein CutC
VP145_03710	CDS	612	ahpC_2	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
VP145_03711	CDS	906	oxyR_3			Hydrogen peroxide-inducible genes activator
VP145_03712	CDS	1629	aceB	2.3.3.9	COG2225	Malate synthase A
VP145_03713	CDS	1311	aceA	4.1.3.1	COG2224	Isocitrate lyase
VP145_03714	CDS	459	guaB_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
VP145_03715	CDS	1149		3.4.21.4	COG5640	Trypsin
VP145_03716	CDS	1053	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
VP145_03717	CDS	1134	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
VP145_03718	CDS	330	yajC		COG1862	Sec translocon accessory complex subunit YajC
VP145_03719	CDS	1824	secD_2		COG0342	Protein translocase subunit SecD
VP145_03720	CDS	948	secF_2		COG0341	Protein translocase subunit SecF
VP145_03721	CDS	804	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
VP145_03722	CDS	720	trmJ	2.1.1.200	COG0565	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
VP145_03723	CDS	477	iscR		COG1959	HTH-type transcriptional regulator IscR
VP145_03724	CDS	1215	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VP145_03725	CDS	384	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
VP145_03726	CDS	324	iscA		COG0316	Iron-binding protein IscA
VP145_03727	CDS	516	hscB		COG1076	Co-chaperone protein HscB 
VP145_03728	CDS	1854	hscA		COG0443	Chaperone protein HscA
VP145_03729	CDS	339	fdx		COG0633	2Fe-2S ferredoxin
VP145_03730	CDS	195	iscX		COG2975	Protein IscX
VP145_03731	CDS	1299	pepB	3.4.11.23	COG0260	Peptidase B
VP145_03732	CDS	426	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
VP145_03733	CDS	1128	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
VP145_03734	CDS	951	rodZ		COG1426	Cytoskeleton protein RodZ
VP145_03735	CDS	1119	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
VP145_03736	CDS	1239	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
VP145_03737	CDS	615				hypothetical protein
VP145_03738	CDS	1161	bamB		COG1520	Outer membrane protein assembly factor BamB
VP145_03739	CDS	1497	der		COG1160	GTPase Der
VP145_03740	CDS	882				hypothetical protein
VP145_03741	CDS	225	yfgJ			putative protein YfgJ
VP145_03742	CDS	1332	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
VP145_03743	CDS	1467	guaB_2	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
VP145_03744	CDS	1554	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
VP145_03745	CDS	1521	mleN_3		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
VP145_03746	CDS	1704	endo I_2	3.2.1.14		Chitodextrinase
VP145_03747	CDS	591	satP		COG1584	Succinate-acetate/proton symporter SatP
VP145_03748	CDS	981				hypothetical protein
VP145_03749	CDS	1548	acp			Sodium/proton-dependent alanine carrier protein
VP145_03750	CDS	1257	dadA1_2	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
VP145_03751	CDS	921	gcvA_6			Glycine cleavage system transcriptional activator
VP145_03752	CDS	507				hypothetical protein
VP145_03753	CDS	1137				hypothetical protein
VP145_03754	CDS	1746	nfdA	3.5.1.91		N-substituted formamide deformylase
VP145_03755	CDS	1269	mdeA	4.4.1.11		L-methionine gamma-lyase
VP145_03756	CDS	1416		2.6.1.-	COG0161	putative aminotransferase
VP145_03757	CDS	840	kce	2.3.1.247		3-keto-5-aminohexanoate cleavage enzyme
VP145_03758	CDS	1368	mleN_4		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
VP145_03759	CDS	612	yohD		COG0586	Inner membrane protein YohD
VP145_03760	CDS	1533	nit1_2	3.5.1.-		Deaminated glutathione amidase
VP145_03761	CDS	891	gcvA_7			Glycine cleavage system transcriptional activator
VP145_03762	CDS	564	ompA_4		COG2885	Outer membrane protein A
VP145_03763	CDS	729				hypothetical protein
VP145_03764	CDS	645	tnpR_2			Transposon Tn3 resolvase
VP145_03765	CDS	201				hypothetical protein
VP145_03766	CDS	612				hypothetical protein
VP145_03767	CDS	498	rnhA_3	3.1.26.4	COG0328	Ribonuclease HI
VP145_03768	CDS	1800	intQ		COG0582	Putative defective protein IntQ
VP145_03769	CDS	462				hypothetical protein
VP145_03770	CDS	1332				hypothetical protein
VP145_03771	CDS	783				hypothetical protein
VP145_03772	CDS	387				hypothetical protein
VP145_03773	CDS	585				hypothetical protein
VP145_03774	CDS	2367			COG2200	putative signaling protein
VP145_03775	CDS	675	virF_2			Virulence regulon transcriptional activator VirF
VP145_03776	CDS	636				hypothetical protein
VP145_03777	CDS	471				hypothetical protein
VP145_03778	CDS	747				hypothetical protein
VP145_03779	CDS	987				hypothetical protein
VP145_03780	CDS	477				hypothetical protein
VP145_03781	CDS	927			COG1721	putative protein
VP145_03782	CDS	957				hypothetical protein
VP145_03783	CDS	1917	mcpH_2			Methyl-accepting chemotaxis protein McpH
VP145_03784	CDS	201				hypothetical protein
VP145_03785	CDS	672	csgD_3		COG2771	CsgBAC operon transcriptional regulatory protein
VP145_03786	CDS	645	csgD_4		COG2771	CsgBAC operon transcriptional regulatory protein
VP145_03787	CDS	591	ltxA_2		COG2931	Leukotoxin
VP145_03788	CDS	1719	prsD			Type I secretion system ATP-binding protein PrsD
VP145_03789	CDS	1341	prsE_2			Type I secretion system membrane fusion protein PrsE
VP145_03790	CDS	11295				hypothetical protein
VP145_03791	CDS	3516				hypothetical protein
VP145_03792	CDS	906	oprF_5		COG2885	Outer membrane porin F
VP145_03793	CDS	870				hypothetical protein
VP145_03794	CDS	1968	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
VP145_03795	CDS	924	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
VP145_03796	CDS	786	fhuC	3.6.3.34	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
VP145_03797	CDS	2091	fhuA		COG1629	Ferrichrome outer membrane transporter/phage receptor
VP145_03798	CDS	1827		3.6.3.-		Putative multidrug export ATP-binding/permease protein
VP145_03799	CDS	1035	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
VP145_03800	CDS	699	kdpE		COG0745	Transcriptional regulatory protein KdpE
VP145_03801	CDS	654	ktrA_2		COG0569	Ktr system potassium uptake protein A
VP145_03802	CDS	1365	ktrB_2		COG0168	Ktr system potassium uptake protein B
VP145_03803	CDS	2046	licC_2		COG1455	Lichenan permease IIC component
VP145_03804	CDS	453				Azurin
VP145_03805	CDS	684		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
VP145_03806	CDS	735				hypothetical protein
VP145_03807	CDS	1233	manA_3	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
VP145_03808	CDS	1908	fruA_2		COG1299	PTS system fructose-specific EIIABC component
VP145_03809	CDS	843	rhaR			HTH-type transcriptional activator RhaR
VP145_03810	CDS	777	fryA		COG1080	Multiphosphoryl transfer protein 1
VP145_03811	CDS	303	frwD	2.7.1.202	COG1445	PTS system fructose-like EIIB component 3
VP145_03812	CDS	1872	manP_3		COG1299	PTS system mannose-specific EIIBCA component
VP145_03813	CDS	879	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
VP145_03814	CDS	1440	katA	1.11.1.6	COG0753	Catalase
VP145_03815	CDS	618				hypothetical protein
VP145_03816	CDS	1035	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
VP145_03817	CDS	600	nemR			HTH-type transcriptional repressor NemR
VP145_03818	CDS	324				hypothetical protein
VP145_03819	CDS	402				hypothetical protein
VP145_03820	CDS	1308				hypothetical protein
VP145_03821	CDS	1032				hypothetical protein
VP145_03822	CDS	834				hypothetical protein
VP145_03823	CDS	1233				hypothetical protein
VP145_03824	CDS	1056	kanF	2.4.1.284		2-deoxystreptamine glucosyltransferase
VP145_03825	CDS	813				hypothetical protein
VP145_03826	CDS	2181	ptk	2.7.10.-	COG0489	Tyrosine-protein kinase ptk
VP145_03827	CDS	534				hypothetical protein
VP145_03828	CDS	1206				hypothetical protein
VP145_03829	CDS	1401	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
VP145_03830	CDS	1119	malK	3.6.3.19	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
VP145_03831	CDS	1179	malE		COG2182	Maltose-binding periplasmic protein
VP145_03832	CDS	1575	malF		COG1175	Maltose transport system permease protein MalF
VP145_03833	CDS	891	malG		COG3833	Maltose transport system permease protein MalG
VP145_03834	CDS	246				hypothetical protein
VP145_03835	CDS	486		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
VP145_03836	CDS	624				hypothetical protein
VP145_03837	CDS	1875	tnsB			Transposon Tn7 transposition protein TnsB
VP145_03838	CDS	954				hypothetical protein
VP145_03839	CDS	1374				hypothetical protein
VP145_03840	CDS	396	vspR			Transcriptional regulator VspR
VP145_03841	CDS	207				hypothetical protein
	repeat_region	207				
VP145_03842	CDS	597				hypothetical protein
VP145_03843	CDS	1044	csy3			CRISPR-associated protein Csy3
VP145_03844	CDS	1923				hypothetical protein
VP145_03845	CDS	1191				hypothetical protein
VP145_03846	CDS	333				hypothetical protein
VP145_03847	CDS	324				hypothetical protein
VP145_03848	CDS	264				hypothetical protein
VP145_03849	CDS	330				hypothetical protein
VP145_03850	CDS	888				hypothetical protein
VP145_03851	CDS	360				hypothetical protein
VP145_03852	tRNA	76				tRNA-Thr(ggt)
VP145_03853	rRNA	111				5S ribosomal RNA
VP145_03854	tRNA	77				tRNA-Asp(gtc)
VP145_03855	CDS	1434	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
VP145_03856	tRNA	76				tRNA-Asn(gtt)
VP145_03857	tRNA	76				tRNA-Thr(tgt)
VP145_03858	tRNA	76				tRNA-Asn(gtt)
VP145_03859	tRNA	76				tRNA-Thr(tgt)
VP145_03860	tRNA	76				tRNA-Phe(gaa)
VP145_03861	CDS	1626	mcpP_5		COG0840	Methyl-accepting chemotaxis protein McpP
VP145_03862	tRNA	76				tRNA-Asn(gtt)
VP145_03863	tRNA	76				tRNA-Phe(gaa)
VP145_03864	tRNA	76				tRNA-Thr(tgt)
VP145_03865	tRNA	76				tRNA-Asn(gtt)
